5060	5168	5444	6020	6286	5742	5195	5204	5227	5607	6115	6059	5605	5253	5448	5441	5421	5686	5973	5758	5261	5834	5808	5180	5974	6013	5348	5839	5682	5387	5649	5437	5475	5588	5293	5800	5817	5772	5803	5782	5761	5310	5626	5507	5684	5714	5260	5240	5506	5566	5265	5230	5575	5913	5521	5145	5207	5737	3104	-1
5051	5174	5830	6086	5463	5862	5804	5172	5626	5605	5459	5679	5416	5995	5986	5609	5606	5163	5732	5761	5204	5840	5807	5148	5173	5810	5978	5366	5746	5744	5181	5817	5792	5143	5446	5427	5387	5439	5744	6178	5638	5368	5392	5281	5606	5521	5199	5596	5552	5732	5766	5377	5605	5454	5240	5636	5581	5558	5595	2601
5482	5629	5458	6031	5778	5641	5639	5197	5755	5752	5257	5832	5764	5210	5820	5797	5199	5180	5758	5766	5241	5710	5666	5180	5679	5700	5242	5234	5180	5834	5904	5234	5192	5223	5189	5155	5136	5203	5874	5816	5157	5801	5808	5184	5739	6102	5567	5183	5198	5853	5834	5189	5911	5937	5272	5231	5836	5857	5186	2585
5925	5332	5950	5795	5400	5489	5298	5866	5839	5210	5666	5617	5532	5569	5195	5764	5769	5208	5543	6109	6343	5882	5295	5767	5809	5242	5495	5496	5434	5621	5432	5885	5865	5245	5877	5838	5204	5720	5682	5332	5599	5442	5373	5355	5359	5332	5803	5849	5202	5753	5734	5505	5838	5487	5783	5801	5206	5645	3033	-1
5657	5828	5508	5831	5824	5236	5533	5796	5995	5995	5882	5591	5125	5631	5606	5171	5775	5727	5141	5237	5778	5739	5218	5657	5830	5370	5241	5690	5852	5395	5294	5749	5661	5180	5590	5861	5430	5195	5832	6015	5386	5379	5877	5804	5377	5920	6105	5462	5290	5783	6020	5535	5822	6234	5607	5159	5172	5346	5920	3165
5262	5936	5789	5311	5599	5488	5642	6042	5600	5168	5521	5558	5665	5651	5205	5680	5653	5173	6150	6164	5180	5795	5781	5169	5225	6160	6146	5165	5803	5844	5185	5601	5630	5594	5569	5316	5330	5387	5450	5367	5488	5356	5836	5815	5137	5161	6100	6150	5228	5675	5678	5289	5420	5640	5503	5696	5659	5139	2575	-1
5260	5507	5370	5730	5696	5168	5837	5853	5301	5529	5455	5687	5792	5350	5213	5133	5505	5536	5636	5946	5494	5836	5828	6021	6070	5729	5855	5336	5787	5821	5765	6077	5535	5332	5294	5798	5827	5870	6140	5470	5392	5488	5274	5813	5865	5233	5550	5534	5640	5628	5779	6219	5614	5873	5844	5553	5606	5780	3161	-1
5261	5571	5321	5701	5878	5315	5782	5833	5179	5219	5846	6136	5546	5200	5477	5599	5339	5763	6273	5684	5705	5764	5184	5183	5784	6295	5705	5784	5788	5143	5781	5807	5167	5746	5752	5967	5932	5444	5643	5370	5711	5683	5157	5810	5837	5813	6157	5509	5163	5679	5701	5458	5737	5471	5252	5583	5493	5921	3330	-1
